26,15,0,12
0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
0,0,0,0,0,0,0,0,10,0,0,0,0,10,2,11,0,0,0,0,0,0,0,0,0,0
3,3,3,0,0,0,10,10,0,0,0,0,10,2,6,2,11,0,8,0,0,0,0,0,0,0
0,0,0,10,0,0,0,0,0,0,0,0,2,6,1,6,2,0,0,0,0,0,0,0,0,0
0,0,4,0,0,0,0,0,0,0,0,0,11,1,6,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,10,0,0,0,0,0,2,11,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,10,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,5,0,0
0,0,0,0,0,0,0,0,0,10,10,0,11,0,2,0,0,0,2,0,0,0,0,0,0,0
1,1,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
